"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0033777",927.530621961358,0.527137769802368,0.111322181275523,4.73524470830928,2.18790951122731e-06,7.51117725417799e-05
"FBgn0033778",61.3963646655118,-0.0502122435836554,0.263589055092748,-0.190494417782208,0.848921717064513,0.996676189356433
"FBgn0033781",179.244440377373,-0.254165912557818,0.166463185786835,-1.52685959575044,0.126795928486195,0.535455135269713
"FBgn0033782",162.228946911747,-1.43068830929474,0.209452058415368,-6.83062424938081,8.45459160619423e-12,6.86002924718863e-10
"FBgn0033783",1149.95991767627,-0.0652439817850006,0.104006302607104,-0.627307962590183,0.530457384945281,0.969781471200422
"FBgn0033784",377.871208314142,-0.139468214913978,0.1290170562923,-1.0810060229401,0.279694434481176,0.799391888847735
"FBgn0033785",141.721549409476,0.32821185842237,0.188403488893124,1.74206889878008,0.0814963889525466,0.414351914607851
"FBgn0033786",2580.27991572144,0.187552322214059,0.10495314728602,1.78700998554086,0.0739358746704414,0.389350999735112
"FBgn0033787",47.4725855316478,-0.0985472567610759,0.318200124907447,-0.309702130977289,0.756787482116474,0.99203531881017
"FBgn0033788",0.425112911690243,-2.10763102903101,3.02309790052868,-0.697175909738958,0.485692713095775,0.948107934265429
"FBgn0033791",1.64557915921471,0.0359681459352098,1.56354759182174,0.0230041900376707,0.981646930668009,0.997243036679632
"FBgn0033792",1.86081524331326,0.335088785300759,1.36748438792098,0.24504030046749,0.806425227109702,0.996676189356433
"FBgn0033793",1.22046785351545,-1.05233268112576,1.89844738163225,-0.554312271863434,0.579365153184852,0.987500242057016
"FBgn0033794",1.70090949741191,-0.672029167207539,1.6184373663556,-0.415233348647168,0.677971088073399,0.991681071978157
"FBgn0033798",18.0972382704955,-0.461929530872323,0.466756800123042,-0.989657849120898,0.322341384092409,0.841328402909518
"FBgn0033799",157.125026590132,0.102354125144729,0.18380935183445,0.556849388364717,0.577630336704159,0.987209773244424
"FBgn0033802",744.633307210982,-0.201414636097928,0.120480189933643,-1.6717655924087,0.0945705541588302,0.454235290672912
"FBgn0033806",312.402194332647,0.0460659773943267,0.153670614915599,0.299770892565424,0.764351919194399,0.993192878617304
"FBgn0033807",2.74529931198077,1.14323832422395,1.17421871359688,0.973616167913017,0.330247155568074,0.848998541307984
"FBgn0033808",88.0650899442056,0.111634057539556,0.237003017899044,0.471023780748263,0.637623752819334,0.991681071978157
"FBgn0033809",315.423117775957,0.289751260804845,0.14419761848774,2.00940392666388,0.0444943141442333,0.276843347922156
"FBgn0033810",254.035436670459,0.0529550040158745,0.160226892252983,0.330500100646422,0.741022116588728,0.991852907537284
"FBgn0033812",436.023688925392,0.0579009920439337,0.125673766214759,0.460724571148675,0.644996224108276,0.991681071978157
"FBgn0033813",103.804970543419,0.112561135613811,0.212700167539503,0.529200972974813,0.596666041807396,0.98811458051165
"FBgn0033814",719.70039085759,0.185180088679354,0.133282666217897,1.38937863365227,0.164717643950113,0.625700571069104
"FBgn0033815",4.2743358765287,1.5470316265982,0.959938006273913,1.6115953493738,0.107050023366881,0.486659442165529
"FBgn0033816",484.064744644581,-0.0354427869309424,0.124192963945605,-0.285384822174516,0.775349334416672,0.993192878617304
"FBgn0033817",0.377704543804788,-0.151636077273762,3.4191443651372,-0.0443491298056606,0.964626110251164,0.996676189356433
"FBgn0033818",0.167018587456651,0.301060268998763,3.83501822556992,0.078502956515682,0.93742797852331,0.996676189356433
"FBgn0033819",0.38441690718668,1.01560409038699,3.109793332054,0.326582503061768,0.743983679051925,0.991852907537284
"FBgn0033820",3.30754932536774,0.215675712841651,1.08627757579983,0.198545673450773,0.842618153696456,0.996676189356433
"FBgn0033821",8.28520698179763,-0.754692665386849,0.70954982768229,-1.06362180067327,0.287500062388569,0.80702089396125
"FBgn0033826",0.912468883018349,-1.02730816699737,2.1754963374073,-0.472217833389548,0.636771311912301,0.991681071978157
"FBgn0033827",0.793575009909509,1.79447686221673,2.21283919595474,0.810938664452976,0.417400894923904,0.908408172143629
"FBgn0033830",2.90176975541062,-0.591993197648956,1.24940319051787,-0.473820782707926,0.635627713048713,0.991681071978157
"FBgn0033834",0.9500162999605,0.670997800579814,2.08908540665744,0.321192134338546,0.748064792509382,0.991852907537284
"FBgn0033836",237.963944133616,0.0376802373334444,0.155725750726012,0.24196535998558,0.80880700449182,0.996676189356433
"FBgn0033842",351.952275956962,-0.128640681948858,0.151249509776901,-0.850519662104083,0.395036233636369,0.890007209710832
"FBgn0033844",4918.49313340354,-0.273447467220589,0.0839514358568121,-3.25721012904391,0.00112513109164422,0.0169176687914152
"FBgn0033845",1310.07483737654,0.0235875791948365,0.0985861329027881,0.239258590435789,0.810905073022561,0.996676189356433
"FBgn0033846",584.807051418361,-0.1121662197853,0.121412301945758,-0.923845590502116,0.355566714669095,0.868605903855121
"FBgn0033850",2.61239442998786,-0.388157957111391,1.20409536174889,-0.322364797209757,0.7471763496755,0.991852907537284
"FBgn0033853",489.825258246026,0.108216853894989,0.123325297478184,0.877491123945043,0.380219937845115,0.882176961052921
"FBgn0033855",4.58362503988489,0.636924284492139,0.914647771381057,0.696360177569149,0.486203295405205,0.948446857513539
"FBgn0033856",0.174687353893076,1.42348849365744,3.82691942631191,0.371967197393882,0.709917272481946,0.991681071978157
"FBgn0033857",17.539854952334,1.80021456871392,0.545168913019872,3.30212256370586,0.000959561316061296,0.0149496313203767
"FBgn0033859",845.047260128626,0.114843438278111,0.107784603024514,1.06549020041381,0.286654157847732,0.80702089396125
"FBgn0033860",1.09376687883566,1.95773451252265,1.83813663563642,1.06506473706445,0.28684663537674,0.80702089396125
"FBgn0033862",0.46265647368222,2.28497419910019,3.09279159939697,0.738806390817188,0.460024570579097,0.932700061928955
"FBgn0033863",0.509921422219759,0.538870865002748,2.81058719923263,0.191728925951799,0.847954546681844,0.996676189356433
"FBgn0033864",0.695630776886291,3.0713756113912,2.6018848547125,1.18044255718248,0.237824244263988,0.746037346292262
"FBgn0033865",0.349397966457172,-1.88544859348517,3.51284906723797,-0.53672917833832,0.591454697991405,0.98811458051165
"FBgn0033866",0.258912392153601,1.65794064162673,3.82852242949134,0.43304973972609,0.664978634992257,0.991681071978157
"FBgn0033867",0.400504590347458,1.01590197620569,3.06452764674505,0.331503609466443,0.740264115021349,0.991852907537284
"FBgn0033869",15.87096364394,0.127071330865148,0.500084937886776,0.254099496381789,0.799418692434376,0.996596880989658
"FBgn0033871",68.9959862859534,-0.00674011506274301,0.255084293758539,-0.0264230892597534,0.978919878011483,0.996676189356433
"FBgn0033872",9.22737537857287,0.603672343536821,0.641338606011166,0.941269304356069,0.346566868851983,0.860783102227249
"FBgn0033873",3.31609059653381,0.191371308334144,1.0635686203203,0.179933202877415,0.857205008460609,0.996676189356433
"FBgn0033874",4.3365852909871,-0.362024457750155,0.919114103986096,-0.393884128401571,0.693666588819136,0.991681071978157
"FBgn0033875",1974.71637213852,0.317275083460287,0.152185070424632,2.08479769122565,0.0370876683892139,0.245242207223677
"FBgn0033876",81.8485806240675,0.18024928767496,0.236289670421481,0.762831855296259,0.445563680569307,0.92284572245339
"FBgn0033879",1846.61994162304,-0.18569876867086,0.10129959347744,-1.83316400684486,0.0667781847727952,0.361135926759197
"FBgn0033880",43.1213568086121,-0.325374289089107,0.319643764426048,-1.01792784750032,0.308712246472399,0.829860147704775
"FBgn0033882",476.922118632926,0.0805599918465716,0.122979581734849,0.655068026009908,0.51242395711717,0.960939415554241
"FBgn0033883",273.778989310307,0.0550990079448932,0.151320036453516,0.364122354423428,0.715766644577579,0.991852907537284
"FBgn0033884",163.60064701551,-0.139945224527964,0.176010743307172,-0.79509478738882,0.42655836659385,0.911320840282136
"FBgn0033885",5.38987135724938,0.756480726229433,0.842005397061357,0.89842740779286,0.36895773004558,0.874889303614283
"FBgn0033886",1502.01970515495,0.00513464474161894,0.0974467105573467,0.0526918221482421,0.957977454955805,0.996676189356433
"FBgn0033887",10.8981948060572,-0.500613518422288,0.614079523852791,-0.815225877067831,0.414943028220586,0.906968880407256
"FBgn0033888",9.89664651955464,-0.728458732039302,0.645890904490704,-1.12783556321126,0.25938937112358,0.774711223411598
"FBgn0033889",5918.51734015205,-0.0614470173374745,0.0871519991110374,-0.705055741282388,0.480775548034066,0.946609326557353
"FBgn0033890",1181.55384469207,-0.355857097516156,0.118599945036419,-3.00048281984348,0.0026955195926083,0.034473029690962
"FBgn0033891",166.694722360737,0.100948038717576,0.172910368894735,0.583817149676149,0.559343338805784,0.977655426396565
"FBgn0033893",12.5701307008865,-0.00923870227184736,0.561473131096636,-0.016454397833433,0.986871882414266,0.99741337104101
"FBgn0033897",1357.93290185278,0.0505958451048781,0.0968685849013708,0.52231427925156,0.601451528733318,0.98811458051165
"FBgn0033899",504.824981430131,0.0841973422343537,0.122652892440723,0.686468460375243,0.492417746483949,0.950872429593526
"FBgn0033900",131.317615533519,-0.0161356354073945,0.204541474965299,-0.0788868634595111,0.937122612117453,0.996676189356433
"FBgn0033901",966.423506948516,0.246580436728593,0.105234024037682,2.3431626699013,0.0191210443189045,0.157068044035668
"FBgn0033902",6616.12526353894,-0.143425349778013,0.0975932968506207,-1.46962295983857,0.141663898380646,0.573716712030342
"FBgn0033903",212.343811293703,0.0654814117875109,0.154693260414666,0.4232984139838,0.672077551309345,0.991681071978157
"FBgn0033904",3.51348638689978,-0.058701957290176,1.05137670970187,-0.0558334198850779,0.95547451124074,0.996676189356433
"FBgn0033905",199.785371279228,0.170044022592573,0.157529621660164,1.07944157295957,0.280390926635416,0.799391888847735
"FBgn0033906",1071.80913409335,0.0998611824270487,0.128303688242969,0.778318876055548,0.436381050225164,0.917377648576673
"FBgn0033907",229.748868300232,0.14783097480679,0.165460852069347,0.89344985812615,0.3716163127471,0.875657146740383
"FBgn0033911",0.574608471971543,0.331137553980309,2.56518806100701,0.129088997026719,0.89728722826188,0.996676189356433
"FBgn0033912",30786.9713887069,0.00200793913182385,0.113761693570086,0.0176503976761458,0.985917751395132,0.997243036679632
"FBgn0033913",5213.06530296395,-1.16956469046175,0.0998080683660939,-11.7181377178027,1.02909357307644e-31,4.78567124210386e-29
"FBgn0033915",1141.06611910661,0.113718427058483,0.0997641822005898,1.13987229234071,0.254339509999167,0.76763568915205
"FBgn0033916",659.200315372644,-0.101034752704959,0.112058042808858,-0.901628746785249,0.367254115062985,0.874680644950367
"FBgn0033917",29.411721759367,0.356390575250453,0.366145267905767,0.973358408505162,0.330375202457337,0.849140151545603
"FBgn0033918",1789.69630727254,0.163706590858179,0.0905976976681585,1.80696193249638,0.0707682148686671,0.377279195896266
"FBgn0033919",362.775673874799,0.133926384143675,0.15424394302468,0.868276455576904,0.385243008103775,0.885036284392212
"FBgn0033921",32.9828990024273,-0.120946615583576,0.370794017676676,-0.326182758668557,0.744286085254852,0.991852907537284
"FBgn0033924",392.146217573517,0.502304883139121,0.14239150783487,3.5276323060055,0.000419294157338054,0.00734901416129559
"FBgn0033925",224.453164205526,0.0368732904200377,0.151771347396024,0.242952909443589,0.808041877385034,0.996676189356433
"FBgn0033926",6313.2527792654,0.512087098869808,0.120883763817369,4.23619419762168,2.27340176941641e-05,0.000589261688028245
"FBgn0033927",4.14383224166057,1.13413857336207,0.989015127627574,1.1467353144361,0.251491030507752,0.76579084590508
"FBgn0033928",706.851206517664,-0.148742287899416,0.12241868403185,-1.21502929945496,0.224354916738111,0.729506000275639
"FBgn0033929",2412.24706618381,-0.0351816442579422,0.0912765025246507,-0.385440319083663,0.699911215426538,0.991681071978157
"FBgn0033931",0.762264870339384,0.845050621354499,2.310416901996,0.365756769102775,0.714546581140529,0.991852907537284
"FBgn0033932",0.735973254325158,1.18772443138787,2.30503034201907,0.515274966119316,0.606360889813463,0.98811458051165
"FBgn0033934",1096.70040177064,0.0283808835930175,0.108611689367318,0.261305976901208,0.793856557751887,0.996211559719555
"FBgn0033935",309.771019141165,-0.0710110976843097,0.140099645119069,-0.506861367307236,0.612252094076818,0.98811458051165
"FBgn0033936",13.3133192764987,-0.292293922051373,0.574557773638579,-0.508728513410103,0.610942533287401,0.98811458051165
"FBgn0033939",0.641314338006891,-0.0308428925852295,2.55160843445412,-0.012087627619019,0.99035570340251,0.997858506042717
"FBgn0033942",3.26459990892959,0.456959090959269,1.09795810323997,0.416189916182436,0.677271037956395,0.991681071978157
"FBgn0033943",6.31418743293224,1.5709208147578,0.820389093066415,1.91484848839967,0.0555118286843751,0.320048438158466
"FBgn0033945",71.1798152422948,0.258181366533772,0.283720815977237,0.909983871449483,0.36283101565783,0.871220279317713
"FBgn0033948",171.93267210106,0.0835829378620558,0.173765045273571,0.481011228296607,0.630508518529811,0.991681071978157
"FBgn0033949",19.5544944746884,0.236718179884624,0.435278499670612,0.54383154707562,0.586557397773774,0.98811458051165
"FBgn0033951",329.914253113986,-0.0194825517391569,0.142040469249483,-0.137161978146787,0.890902763848377,0.996676189356433
"FBgn0033953",0.174687353893076,1.42348849365744,3.82691942631191,0.371967197393882,0.709917272481946,0.991681071978157
"FBgn0033958",1.34275709261826,0.790288766132177,1.77568814580469,0.445060563139616,0.65627598760601,0.991681071978157
"FBgn0033960",18.7794296543786,-0.301666898866613,0.458605758928829,-0.657791344729774,0.510672216801739,0.960938460400283
"FBgn0033961",272.204122432045,0.039174319898096,0.145424482910295,0.269379124574648,0.787637948798558,0.994200699361997
"FBgn0033962",151.52392682732,0.113427849829774,0.179024894695466,0.633587021641447,0.526350372874603,0.968025543538974
"FBgn0033963",6.19106449654148,0.660161396568875,0.781486250162831,0.844751134688964,0.398249802794299,0.892780287537787
"FBgn0033968",0.299608396657164,-1.62871784560167,3.73158329896864,-0.436468307179911,0.662496988772159,0.991681071978157
"FBgn0033970",0.377704543804788,-0.151636077273762,3.4191443651372,-0.0443491298056606,0.964626110251164,0.996676189356433
"FBgn0033971",376.254314405366,-0.113905332973245,0.134375394925629,-0.847665102947503,0.396624506276396,0.891792118246657
"FBgn0033972",474.861592915745,-0.202932427480092,0.133558729335235,-1.51942466426682,0.12865563758674,0.540344392000895
"FBgn0033973",115.66200952765,-0.149539972147895,0.211561405092202,-0.706839567844254,0.479666182405562,0.94634148413511
"FBgn0033978",210.196176135084,-0.107505398686904,0.16008841316034,-0.671537661999497,0.501878075359662,0.95641873914869
"FBgn0033979",12.9476596275088,0.0764811020426408,0.533697947611824,0.143304096230604,0.886050020899892,0.996676189356433
"FBgn0033980",1034.29836614621,0.235916635991299,0.105666497316603,2.2326531302011,0.0255718275215549,0.192499953878302
"FBgn0033981",2.77302627200957,0.589095189283021,1.14739732646592,0.513418652540773,0.607658500702055,0.98811458051165
"FBgn0033982",8.768782141992,-0.593595708966338,0.677620220037902,-0.876000584712682,0.38102971590808,0.882826517793802
"FBgn0033983",0.433599746046677,2.48260304985191,3.14253646749668,0.789999758325648,0.429527909466936,0.913197992396091
"FBgn0033984",659.782608557887,0.269719831426024,0.1151121652846,2.34310449081708,0.0191240263274224,0.157068044035668
"FBgn0033985",1.20064811052427,0.426014154852106,1.82875365821384,0.232953275548439,0.815797688329024,0.996676189356433
"FBgn0033987",34.3575367396029,0.346490291419784,0.353235820398021,0.980903610028463,0.3266402770884,0.845704014405961
"FBgn0033988",760.391854936178,0.109661388467365,0.145258054100164,0.754941880136619,0.450283855662198,0.926533913406005
"FBgn0033989",423.70964699426,0.070804702340574,0.125963737095988,0.562103856021823,0.574045261294185,0.98581526422671
"FBgn0033990",160.364619777517,0.046335139955133,0.182801129186495,0.253472941668001,0.799902767995499,0.996596880989658
"FBgn0033993",62.4988859690613,-0.0557144936121082,0.262815843032298,-0.211990620387604,0.832114351876165,0.996676189356433
"FBgn0033994",134.83783602078,-0.185074051830936,0.187360299124334,-0.987797589435523,0.323251788373185,0.841988431756294
"FBgn0033995",220.248140328323,0.0568717007018877,0.194619359670347,0.292220161438302,0.770118297463944,0.993192878617304
"FBgn0033996",386.035630017422,0.102175912829841,0.141251637937103,0.723360906266716,0.469458182690516,0.939067557873889
"FBgn0033997",0.962750748784248,-0.183922421190303,1.99158651660146,-0.092349701937206,0.92642020061647,0.996676189356433
"FBgn0033998",1862.4914308245,-0.00044202646394698,0.0952555638050907,-0.00464042672458947,0.99629748844896,0.999089496205268
"FBgn0033999",0.330918536227288,-0.217704317839793,3.59488232447082,-0.0605595116028838,0.951710019368785,0.996676189356433
"FBgn0034000",126.937962286527,-0.0271672240404578,0.241626249129378,-0.112434903651181,0.91047858166306,0.996676189356433
"FBgn0034001",120.055403373886,0.061814685704706,0.196542955321235,0.314509800687969,0.753133873978632,0.991874147109889
"FBgn0034002",248.025924143045,0.0941653781325971,0.148945028954488,0.632215648911453,0.527245973031709,0.969060112783169
"FBgn0034005",237.922055033515,0.302938461717222,0.174479150264278,1.73624448112208,0.0825206152898108,0.416648555636797
"FBgn0034007",3.32871339007755,-1.26233435314749,1.15486187714298,-1.093060891637,0.274367065466207,0.793975244904638
"FBgn0034008",120.239767345926,0.163169183680242,0.204490768208604,0.797929339840866,0.424911496043767,0.911320840282136
"FBgn0034009",1054.46694742043,-0.134899499492798,0.101326274335161,-1.33133780332815,0.183077884654386,0.659251454517055
"FBgn0034010",547.24959552593,-1.46301554390227,0.133093186197353,-10.9924150567174,4.15652801646664e-28,1.61245576852129e-25
"FBgn0034011",44.2339779258096,-0.636413618047968,0.30411969308111,-2.092641918714,0.0363811316196395,0.241668727048724
"FBgn0034012",18.9496038160629,0.564703025529521,0.46739490540441,1.20819251343982,0.226973220803463,0.733317427623148
"FBgn0034013",1553.92067285085,0.38874526455137,0.100287417674223,3.87631144132339,0.000106051924280343,0.00232874017882005
"FBgn0034021",11.8173653223569,1.22881573583865,0.608952808855353,2.01791619641011,0.0435999899438852,0.273515322342623
"FBgn0034022",0.725304780616398,-0.764597417130123,2.31197015991551,-0.330712493779792,0.740861664185759,0.991852907537284
"FBgn0034023",0.26972305594706,-1.58124857309417,3.8654235248207,-0.409075115039953,0.682484537787867,0.991681071978157
"FBgn0034025",835.033920338062,-0.0396660472739212,0.106764758970771,-0.371527530772403,0.710244654372447,0.991681071978157
"FBgn0034027",107.988168377927,0.285341453755613,0.214319681011595,1.33138241158625,0.183063213727381,0.659251454517055
"FBgn0034029",473.375622704563,0.454684634019093,0.131962939411369,3.44554793980226,0.000569902868953557,0.0095569590617889
"FBgn0034030",12.4509631651076,0.683516884860216,0.549764479154816,1.24329037392708,0.213760850121461,0.714870337274012
"FBgn0034031",1.92189564712998,0.729158292120002,1.46270780824222,0.498498940124106,0.618132416058891,0.98811458051165
"FBgn0034032",234.998884602047,-0.144578383472107,0.169728179525765,-0.85182309664825,0.394312285115572,0.88990671325661
"FBgn0034033",115.415733179474,0.10975093897396,0.206028009860781,0.532699117212859,0.594241877338271,0.98811458051165
"FBgn0034035",443.925902353852,0.0470147817274348,0.124766324070055,0.37682268895761,0.70630537821803,0.991681071978157
"FBgn0034037",51.3192877831078,0.568994144484396,0.287710894678169,1.9776593622597,0.0479671476013904,0.289544431423746
"FBgn0034045",0.543766728206905,0.416533882963167,2.53404661722129,0.164374988262812,0.869435952221528,0.996676189356433
"FBgn0034046",968.492229299338,-0.059388584815474,0.104274713985307,-0.569539656793903,0.568989966195932,0.981767561162614
"FBgn0034047",2.18817385867024,-2.42554079402187,1.54339955502743,-1.5715572718166,0.116053262360291,0.508136895165185
"FBgn0034049",3292.10763718097,-0.199520623139387,0.0883997132528478,-2.25702794497424,0.0240063286589121,0.183688536313171
"FBgn0034050",751.895143437446,0.139995547768857,0.121009235592627,1.15689969516168,0.247313343297386,0.76067812230881
"FBgn0034051",2462.33579621755,0.0338735624343163,0.0909743049039189,0.372342085714107,0.709638167700354,0.991681071978157
"FBgn0034052",1.63020942850727,0.517683829063325,1.53869751352463,0.336442884006153,0.736536915528114,0.991852907537284
"FBgn0034053",8.59148694022238,0.339461591484344,0.654385342367946,0.518748770038117,0.603935947182384,0.98811458051165
"FBgn0034054",117.623984048185,0.344240252003125,0.198871260688201,1.7309703313182,0.0834570561995137,0.419747969143175
"FBgn0034056",0.763465618702939,-1.50987530888903,2.32028616223641,-0.650728058229567,0.515222047545371,0.961431731526607
"FBgn0034057",1041.63945236495,-0.0959966608504732,0.154922096378313,-0.619644731736997,0.53549170992268,0.971481296972744
"FBgn0034058",267.090670841876,0.0513866058043553,0.16511914659452,0.31120925019401,0.755641551331879,0.991874147109889
"FBgn0034060",1611.58856267901,-0.106310823210451,0.0989007748068054,-1.07492406827065,0.282408725306905,0.802050777736572
"FBgn0034061",227.071942379019,0.110901561919809,0.161482071600169,0.686773217737769,0.492225649477895,0.950872429593526
"FBgn0034062",103.361580092058,0.175095722868492,0.216422128090162,0.809047228273935,0.418487980936148,0.908483837223179
"FBgn0034063",311.477211207911,0.307723835306792,0.146816629444825,2.09597398108392,0.036084499107183,0.240797821450341
"FBgn0034065",141.362449162979,-0.0448428333704873,0.188697332185293,-0.237644236148784,0.812157037702196,0.996676189356433
"FBgn0034066",1714.50517896615,-0.0754416396395057,0.0999945837006686,-0.754457260058589,0.450574699988331,0.926791862577624
"FBgn0034067",141.711753118672,0.95584493013504,0.180728758065699,5.2888369309082,1.23096570973978e-07,5.17183354871899e-06
"FBgn0034068",1349.13796805939,-0.0833795114084488,0.096036093453862,-0.868210153180651,0.385279296987781,0.885036284392212
"FBgn0034070",2.01787118377186,0.306402832656064,1.40482913581879,0.218106832242969,0.827345874190858,0.996676189356433
"FBgn0034071",1794.49956171494,-0.0845572483276063,0.109893686960461,-0.769445913285533,0.441628641219888,0.920489679851952
"FBgn0034072",5023.33870125992,0.116236342418858,0.086863591260443,1.33814801727857,0.180848190610289,0.65567328421263
"FBgn0034073",503.260371543517,-0.170411938353583,0.131763888771914,-1.293312909492,0.195902857535157,0.68301901018399
"FBgn0034075",126.068981086013,-0.108145140982466,0.194412395096486,-0.556266697546696,0.578028549659708,0.987209773244424
"FBgn0034076",6.78216493957806,-0.399868505883124,0.809440212093921,-0.494006227895095,0.621301781143874,0.988695741727824
"FBgn0034082",14.6722510322809,0.130000969853438,0.563985766387842,0.230503990705395,0.817700162838563,0.996676189356433
"FBgn0034083",1558.51835395102,-0.2835507212469,0.109668281376345,-2.58553081792034,0.00972291804512241,0.0950086651630014
"FBgn0034084",251.229088997511,0.0583408733985301,0.15732141355407,0.370838731235268,0.710757651606304,0.991681071978157
"FBgn0034085",7.82635561353179,-0.358034078464419,0.710711697049156,-0.503768377460173,0.614424151851648,0.98811458051165
"FBgn0034086",220.302898519312,0.0724265616839756,0.180003078811702,0.402362904913087,0.687416965958883,0.991681071978157
"FBgn0034087",3361.82321648312,0.150074077009826,0.104394240658643,1.43757046426105,0.150555966258808,0.594964460210529
"FBgn0034088",266.082105969765,-0.00534478807565234,0.143617028442897,-0.0372155595586456,0.970313132472708,0.996676189356433
"FBgn0034089",1644.83596417214,-0.126043236418572,0.102758719889918,-1.2265940696186,0.219975199269,0.722979770994809
"FBgn0034091",838.771977128567,-0.026346533984915,0.125935916516888,-0.20920587798622,0.834287523984801,0.996676189356433
"FBgn0034092",0.887769385372463,0.371542645476499,2.06744738721609,0.179710810429279,0.857379606126309,0.996676189356433
"FBgn0034093",167.885510044394,0.24512618410716,0.206458844335468,1.1872883668227,0.235113895154966,0.741906457153258
"FBgn0034094",206.983596675644,-0.567600567330687,0.21831791780329,-2.59988082078591,0.0093256141642917,0.0920538572044332
"FBgn0034095",20.8763338575063,-0.0206277462744263,0.450615791687636,-0.0457767940115275,0.963488155112582,0.996676189356433
"FBgn0034098",682.168084544149,0.0336286305808612,0.116575630625046,0.288470501086324,0.772986607928996,0.993192878617304
"FBgn0034106",0.834271014413072,-0.64640489365211,2.39939873572192,-0.269402864988016,0.787619681697333,0.994200699361997
"FBgn0034109",217.317057507653,0.0616393786842944,0.160551149690199,0.383923620623299,0.701035058765577,0.991681071978157
"FBgn0034110",1357.42723941276,-0.238228496279001,0.0981337370147644,-2.42759017974785,0.0151995075956737,0.13270207756823
"FBgn0034113",396.061637565375,0.147482622580031,0.157359211216729,0.937235395625525,0.348637486395992,0.863285758867352
"FBgn0034114",370.154669342792,-0.00571995425107641,0.140797669450183,-0.0406253475175613,0.967594576437279,0.996676189356433
"FBgn0034117",883.179386089647,0.138126559474507,0.1099021072659,1.25681447709024,0.208820822538704,0.704873895410662
"FBgn0034118",685.157755657807,0.0804819771118087,0.118410665700333,0.679685200955529,0.496703808529265,0.952493841955222
"FBgn0034121",0.634458555277083,-0.615560225169629,2.63602477996665,-0.233518375793652,0.815358902119525,0.996676189356433
"FBgn0034126",419.373423888783,0.0467625629284769,0.144682294748383,0.323208606898319,0.746537263071985,0.991852907537284
"FBgn0034127",18.4746334162435,-1.17985972211595,0.48661834762751,-2.42461002111474,0.0153248389942172,0.133495865430165
"FBgn0034128",2.37566357901915,-0.454408493819028,1.24224288541877,-0.365796817315516,0.71451669495465,0.991852907537284
"FBgn0034135",1.03965669272287,0.733775477889937,1.93149197466889,0.379900868092255,0.704019002921831,0.991681071978157
"FBgn0034136",10.5115039363937,-0.319344181226785,0.600152915344248,-0.532104690424787,0.594653488986327,0.98811458051165
"FBgn0034137",20.1296733383926,-0.738784884599738,0.455101385107249,-1.62334132300133,0.104516460548189,0.480041069891765
"FBgn0034138",16850.5009927107,-0.121674590872859,0.107192411201217,-1.13510452381239,0.256331526351481,0.771247751726613
"FBgn0034139",28.8998186979992,1.21072236858693,0.373750034323515,3.23939065524991,0.00119785385623405,0.0177136253860888
"FBgn0034140",14.5461622696644,0.696903882935292,0.52090595301059,1.33786891646662,0.180939171398978,0.655798840467551
"FBgn0034141",641.913395380946,0.0442502929306461,0.151347624080321,0.292375207074028,0.769999762357222,0.993192878617304
"FBgn0034142",793.235107372977,0.299743870827961,0.108945384434682,2.75132234727825,0.00593552045671259,0.0649225442436289
"FBgn0034143",0.472510734421146,-0.378050433172017,2.8849419369792,-0.13104264884023,0.895741569383475,0.996676189356433
"FBgn0034145",1.65697998548154,-0.551926960563265,1.52601016562802,-0.361679740407316,0.717591368372481,0.991852907537284
"FBgn0034151",3.90333056660823,-0.619297938348275,1.02892122203954,-0.601890528723565,0.547247009200193,0.976107043379258
"FBgn0034153",0.341705941349727,1.08104608222194,3.46872483149097,0.311655185907978,0.755302589188668,0.991874147109889
"FBgn0034154",6.58588020347779,0.437785002932502,0.753942431170954,0.580661048951144,0.561468918381079,0.978152839686537
"FBgn0034155",897.06683424103,-0.193222302175324,0.117344196886064,-1.64662852789332,0.0996344230035537,0.467763931532568
"FBgn0034156",1.61846947528048,-0.856278138578398,1.56832256029235,-0.545983434950256,0.585077323956752,0.98811458051165
"FBgn0034157",1.41678205297551,1.1798357883459,1.68988068268603,0.698176978075499,0.485066522080367,0.948107934265429
"FBgn0034158",4499.71687415467,-0.0486903495529021,0.0986649298541688,-0.493491959350385,0.621665019826048,0.988695741727824
"FBgn0034159",14.8185795519311,-1.13847362784072,0.531292632224947,-2.14283722150074,0.0321261713682044,0.224164264908029
"FBgn0034160",42.0384561604343,-1.01690515413692,0.37131453944851,-2.73866236330865,0.00616896912157631,0.0669100304165005
"FBgn0034162",13.0624707941961,0.307882354754472,0.564063719100429,0.545829033722439,0.585183463686165,0.98811458051165
"FBgn0034166",46.2028754242495,-0.0969109561368169,0.311159764159648,-0.311450795698297,0.755457943280058,0.991874147109889
"FBgn0034172",246.406265465208,0.0417975735010413,0.149545262604871,0.279497810716204,0.779862817899817,0.993192878617304
"FBgn0034173",0.432781678126669,-0.674945825478604,3.02268280133404,-0.223293633450629,0.823306981959809,0.996676189356433
"FBgn0034175",52.6193595980628,-0.499709460112894,0.305325270866759,-1.63664625169845,0.101704405527794,0.473309829401751
"FBgn0034176",1641.00779055307,-0.176749880056937,0.103852328150177,-1.7019346913566,0.0887676116623824,0.437559281883442
